Image number;Picture;Method;Execution time (s);Valid match
124;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_004.png;TM_CCORR_NORMED;0.006000518798828125;False
124;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_004.png;TM_SQDIFF;0.006964206695556641;False
125;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_005.png;SIFT;0.13002777099609375;False
125;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_005.png;ORB;1.0899758338928223;False
125;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_005.png;TM_CCOEFF_NORMED;0.006958961486816406;False
125;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_005.png;TM_CCORR_NORMED;0.005963802337646484;False
125;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_005.png;TM_SQDIFF;0.005967378616333008;False
126;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_006.png;SIFT;0.12996578216552734;False
126;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_006.png;ORB;1.9670367240905762;False
126;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_006.png;TM_CCOEFF_NORMED;0.006001710891723633;False
126;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_006.png;TM_CCORR_NORMED;0.0059661865234375;False
126;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_006.png;TM_SQDIFF;0.005967855453491211;False
127;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_007.png;SIFT;0.13896751403808594;False
127;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_007.png;ORB;2.3670032024383545;False
127;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_007.png;TM_CCOEFF_NORMED;0.006964683532714844;False
127;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_007.png;TM_CCORR_NORMED;0.005970478057861328;False
127;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_007.png;TM_SQDIFF;0.005000114440917969;False
128;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_008.png;SIFT;0.13700222969055176;False
128;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_008.png;ORB;1.8710036277770996;False
128;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_008.png;TM_CCOEFF_NORMED;0.005967617034912109;False
128;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_008.png;TM_CCORR_NORMED;0.005972385406494141;False
128;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_008.png;TM_SQDIFF;0.005997419357299805;False
129;../storage/dataset_alter/dataset1/zoom/img_20.png ../storage/dataset/dataset1_templates/256/img_20_009.png;SIFT;0.1319718360900879;False
