Image number;Picture;Method;Execution time (s);Valid match
27;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_007.png;CUSTOM_TM_METHOD;0.11801385879516602;True
28;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;SIFT;0.13500499725341797;True
28;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;ORB;0.019968032836914062;True
28;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;TM_CCOEFF_NORMED;0.024965286254882812;True
28;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;TM_CCORR_NORMED;0.02099776268005371;True
28;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;TM_SQDIFF;0.01899862289428711;True
28;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_008.png;CUSTOM_TM_METHOD;0.11800479888916016;True
29;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;SIFT;0.1309678554534912;False
29;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;ORB;0.06299996376037598;True
29;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;TM_CCOEFF_NORMED;0.024998903274536133;True
29;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;TM_CCORR_NORMED;0.021997928619384766;True
29;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;TM_SQDIFF;0.020003557205200195;True
29;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_009.png;CUSTOM_TM_METHOD;0.11696887016296387;True
30;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;SIFT;0.13505029678344727;False
30;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;ORB;0.014000415802001953;False
30;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;TM_CCOEFF_NORMED;0.024999380111694336;True
30;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;TM_CCORR_NORMED;0.02000570297241211;True
30;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;TM_SQDIFF;0.019995689392089844;True
30;../storage/dataset_alter/dataset1/normal/img_11.png ../storage/dataset/dataset1_templates/128/img_11_010.png;CUSTOM_TM_METHOD;0.11997485160827637;True
31;../storage/dataset_alter/dataset1/normal/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;SIFT;0.10999846458435059;False
31;../storage/dataset_alter/dataset1/normal/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;ORB;0.00496673583984375;False
31;../storage/dataset_alter/dataset1/normal/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;TM_CCOEFF_NORMED;0.022032737731933594;True
31;../storage/dataset_alter/dataset1/normal/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;TM_CCORR_NORMED;0.01700615882873535;True
31;../storage/dataset_alter/dataset1/normal/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;TM_SQDIFF;0.021004915237426758;True
31;../storage/dataset_alter/dataset1/normal/img_12.png ../storage/dataset/dataset1_templates/128/img_12_001.png;CUSTOM_TM_METHOD;0.10699915885925293;True
